-59,13386
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-10,51572
-56,0
-9,32051
-56,0
30770,52568
-56,0
-56,0
-56,0
-56,0
-56,0
32955,65141
-56,0
-56,0
-56,0
-56,0
-56,0
45974,60556
-56,0
-56,0
-56,0
17765,19607
-56,0
-56,0
-56,0
-56,0
-9,29410
-56,0
-56,0
14494,44464
-56,0
1524,49366
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,31230
-56,0
14545,28833
-56,0
-56,0
-56,0
-56,0
42987,4227
25257,19427
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
41225,26415
-56,0
-9,30025
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
18707,23330
-56,0
-56,0
-56,0
3638,28721
-56,0
-9,22852
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
43437,10696
-56,0
25352,59473
-56,0
-56,0
38202,64986
-56,0
-56,0
28532,17203
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,59207
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
883,22459
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,22479
-56,0
-56,0
-56,0
30413,17928
39423,50124
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
37980,47191
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,6303
-56,0
1661,16217
-56,0
-56,0
25813,54913
-56,0
18704,60770
-56,0
-56,0
-56,0
-56,0
25189,23756
-56,0
44122,62878
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
43714,35667
-56,0
-56,0
-9,6116
-56,0
-56,0
-56,0
-56,0
-56,0
1895,48629
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
33954,49293
-56,0
-56,0
-56,0
-9,53483
-56,0
-56,0
43509,7830
-56,0
29180,39732
-56,0
42737,20083
44826,23407
-56,0
-56,0
-56,0
-56,0
-56,0
49239,24901
20336,28775
-56,0
-56,0
-56,0
11984,23858
47844,62741
-56,0
-56,0
31024,2487
-56,0
-56,0
16009,60300
-56,0
9431,38154
27526,55955
-56,0
460,56551
-56,0
-9,62287
-56,0
-56,0
-56,0
-56,0
-56,0
7075,61244
-56,0
31605,3898
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
22118,37777
-56,0
-9,14583
-56,0
-56,0
-56,0
-56,0
-56,0
45763,59087
-56,0
-56,0
-56,0
-56,0
44976,10745
-56,0
-56,0
41144,52875
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,61937
-56,0
-56,0
12666,16950
-56,0
-56,0
-56,0
-56,0
-56,0
3248,3102
-56,0
-56,0
-56,0
10456,7631
-56,0
-56,0
19298,61176
-56,0
-56,0
-56,0
-56,0
-56,0
18833,54599
-56,0
-56,0
46601,46207
-9,62755
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,38560
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
14895,20856
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,30377
-56,0
33409,44122
-56,0
-56,0
-56,0
39272,49631
-56,0
45992,3614
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
35130,18587
-56,0
-56,0
39298,19655
-56,0
-56,0
-56,0
-56,0
-9,36195
-56,0
-56,0
21251,31532
-56,0
-56,0
-56,0
45936,2746
-56,0
-56,0
-56,0
36503,18680
-56,0
-56,0
-56,0
-56,0
-56,0
13935,27900
-56,0
-56,0
-56,0
28845,673
-56,0
-56,0
-56,0
-9,31013
-56,0
-56,0
-56,0
-56,0
-56,0
41923,49945
-56,0
11814,35597
-56,0
14802,1130
-56,0
-56,0
-56,0
-56,0
7817,34975
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
39388,31197
-56,0
-9,54847
-56,0
-56,0
-56,0
-56,0
-56,0
38016,53566
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
38301,19652
44269,35145
-56,0
-56,0
37895,36030
-56,0
-56,0
-56,0
-56,0
37990,64598
-56,0
-56,0
-9,20658
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
45957,31046
-56,0
-56,0
-56,0
-56,0
7425,337
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,18467
-56,0
46763,48918
-56,0
-56,0
-56,0
