-59,13386
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
49929,10302
-56,0
-56,0
-10,51572
-56,0
-9,32051
-56,0
-56,0
-56,0
-56,0
-56,0
43071,61950
-56,0
-56,0
-56,0
-56,0
-56,0
40733,62033
-56,0
-56,0
3230,19969
-56,0
-56,0
-56,0
-56,0
-56,0
8295,44346
-56,0
-9,29410
-56,0
-56,0
-56,0
-56,0
-56,0
27482,54289
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
1935,36755
-56,0
-9,31230
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
19239,51381
-56,0
-56,0
-56,0
-56,0
-56,0
40509,49660
-56,0
-9,30025
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
9233,61541
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,22852
34909,46139
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
41318,26834
-56,0
-56,0
-56,0
14151,24666
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,59207
-56,0
4687,821
28699,20400
-56,0
-56,0
-56,0
39385,47652
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
33856,11160
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
21922,33784
-56,0
-9,22479
-56,0
24784,62637
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
45264,19300
-56,0
-56,0
-56,0
-56,0
-56,0
20972,6632
-56,0
-56,0
6120,25645
-56,0
-56,0
-56,0
-9,6303
-56,0
-56,0
-56,0
17250,20059
-56,0
-56,0
-56,0
39430,33406
4363,33569
46342,44916
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
47262,38963
-56,0
-56,0
33953,22721
-56,0
-56,0
33175,16918
-56,0
-56,0
-56,0
-9,6116
-56,0
-56,0
-56,0
3689,8935
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
47516,5229
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,53483
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
40695,52901
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,62287
-56,0
-56,0
-56,0
48297,30155
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
42592,33222
-56,0
-9,14583
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
18399,14669
-9,61937
-56,0
35813,40547
-56,0
-56,0
-56,0
40437,55673
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
49613,50297
46778,50846
-56,0
-56,0
-56,0
32752,40035
-56,0
-9,62755
-56,0
-56,0
-56,0
-56,0
15299,7248
-56,0
-56,0
-56,0
39400,59949
-56,0
-56,0
-56,0
22059,5336
-56,0
12819,31636
-56,0
-56,0
-56,0
-56,0
-56,0
14725,37919
-56,0
-56,0
-56,0
-9,38560
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
39466,31960
-56,0
-9,30377
1005,63324
-56,0
-56,0
-56,0
38340,26734
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
31474,50627
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,36195
-56,0
-56,0
47883,60811
-56,0
45665,39143
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
2081,7748
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,31013
-56,0
-56,0
-56,0
39840,2854
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
44703,57344
-56,0
-56,0
10502,43070
-56,0
-56,0
34385,42785
-56,0
-56,0
-56,0
41902,41588
-56,0
-56,0
-9,54847
-56,0
7258,26360
-56,0
-56,0
-56,0
40527,42421
-56,0
39327,40952
-56,0
38074,21351
-56,0
-56,0
-56,0
40191,41997
-56,0
-56,0
1907,46168
-56,0
-56,0
-56,0
7497,33887
-56,0
-56,0
-56,0
-56,0
21561,62801
-56,0
-9,20658
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
11966,33957
-56,0
-56,0
36600,46634
-56,0
-56,0
16915,25027
-56,0
-56,0
-56,0
42210,59611
-56,0
-56,0
-56,0
-56,0
-9,18467
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
47879,49713
-56,0
-56,0
39906,55067
