-59,13386
-56,0
-56,0
-56,0
-56,0
-56,0
28730,44388
-56,0
46043,20734
-56,0
-56,0
-56,0
-56,0
-56,0
-10,51572
-56,0
-9,32051
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
45181,48024
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,29410
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,31230
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
19904,54829
-56,0
-56,0
22465,13547
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,30025
-56,0
-56,0
-56,0
12087,18150
-56,0
-56,0
-56,0
40458,29064
-56,0
33909,13760
-56,0
-56,0
42541,65010
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,22852
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
14072,38588
-56,0
-56,0
-56,0
-9,59207
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
2894,26540
-56,0
-56,0
-56,0
-56,0
-56,0
47873,43066
17821,50881
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,22479
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
12244,43295
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
11870,45398
-56,0
-56,0
-56,0
-56,0
-56,0
-9,6303
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
37461,37460
-56,0
39329,54196
-56,0
-56,0
-9,6116
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
16694,44765
-56,0
-56,0
-56,0
-56,0
-56,0
41828,28704
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
37326,7128
-9,53483
-56,0
-56,0
-56,0
-56,0
-56,0
25318,35103
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
31029,60016
-56,0
-9,62287
-56,0
-56,0
46453,54119
-56,0
-56,0
-56,0
63,59444
-56,0
12108,21925
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
42506,64062
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
49183,12507
-56,0
-9,14583
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
43694,63054
-56,0
-56,0
-56,0
38128,51172
-56,0
-56,0
-56,0
-56,0
37540,23526
-56,0
-56,0
-56,0
-56,0
-9,61937
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
16906,32287
44844,63768
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
48206,39960
-56,0
-56,0
-56,0
45365,51998
-56,0
40389,35148
-56,0
-56,0
-56,0
-9,62755
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
37731,44238
-56,0
-56,0
-56,0
-56,0
38639,53607
-56,0
19401,60626
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,38560
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
39875,26138
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
25537,19461
-56,0
-56,0
-56,0
-9,30377
-56,0
37976,32015
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
37898,52085
-56,0
24682,38010
-56,0
1340,55623
-56,0
-56,0
-56,0
40651,31529
-9,36195
-56,0
39845,19914
-56,0
-56,0
12730,22327
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
47895,8104
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
38352,59908
-56,0
-56,0
37702,12185
-56,0
-9,31013
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
35224,50782
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
36163,53100
-56,0
37480,24407
-56,0
-56,0
-56,0
43894,31938
-56,0
-56,0
-56,0
-9,54847
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
18136,42589
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
38063,49011
-56,0
-9,20658
-56,0
5937,25999
-56,0
-56,0
-56,0
9056,57833
-56,0
-56,0
-56,0
-56,0
23079,62949
-56,0
-56,0
-56,0
40115,64840
-56,0
34018,24628
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
48627,17744
-56,0
-9,18467
-56,0
-56,0
27691,27649
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
15698,38954
-56,0
-56,0
-56,0
30485,29590
-56,0
-56,0
-56,0
