-59,13386
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
27039,22964
-56,0
-56,0
-56,0
-10,51572
-56,0
-9,32051
-56,0
-56,0
-56,0
-56,0
-56,0
27552,34701
25352,48417
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
13178,19609
-56,0
-56,0
8980,2765
-56,0
35926,11201
-56,0
-9,29410
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
40565,39801
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
25065,14518
-56,0
-56,0
-56,0
31867,47435
-56,0
-56,0
-9,31230
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
33131,45301
-56,0
-9,30025
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
7045,60115
-56,0
-56,0
-56,0
32269,14756
-56,0
-56,0
-56,0
32163,39390
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,22852
-56,0
-56,0
2346,20634
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
886,17401
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
17618,40365
-9,59207
-56,0
42127,62995
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
43662,56173
-56,0
5124,50844
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,22479
29302,29455
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,6303
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,6116
-56,0
39578,49235
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
30494,47822
-56,0
6444,47771
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,53483
-56,0
-56,0
-56,0
14745,16801
-56,0
-56,0
-56,0
-56,0
-56,0
30890,28257
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,62287
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
16506,57444
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,14583
40183,43533
40048,57199
-56,0
-56,0
-56,0
-56,0
-56,0
39577,544
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
27089,39144
-56,0
-56,0
-56,0
-56,0
-56,0
45055,17320
-56,0
-56,0
-9,61937
-56,0
-56,0
-56,0
-56,0
27074,6431
-56,0
-56,0
-56,0
-56,0
-56,0
10982,29790
-56,0
-56,0
-56,0
-56,0
32129,12044
-56,0
46817,50431
-56,0
-56,0
-56,0
-56,0
-56,0
-9,62755
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
785,25740
-56,0
-56,0
11192,14315
-56,0
-56,0
-56,0
-56,0
-56,0
-9,38560
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
9300,16514
40342,24476
-56,0
-56,0
48271,10269
-56,0
-56,0
-56,0
-56,0
20768,24400
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,30377
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
44788,18572
-56,0
38837,29432
-56,0
-56,0
-56,0
14041,8125
-56,0
-56,0
-56,0
41737,12721
-9,36195
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
21639,22764
-56,0
-56,0
7304,18006
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
17214,42986
-56,0
-9,31013
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
40644,2107
-56,0
-56,0
-56,0
-56,0
-9,54847
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
28873,8411
-56,0
28750,37557
41042,63205
-56,0
-56,0
45919,55878
-56,0
25209,38611
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-9,20658
-56,0
29267,35554
-56,0
41921,32008
-56,0
-56,0
20890,39422
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
23437,31197
-56,0
-56,0
-56,0
-56,0
-56,0
-9,18467
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
-56,0
40851,25477
-56,0
-56,0
-56,0
6646,4043
-56,0
-56,0
-56,0
41870,41816
-9,59843
-56,0
-56,0
-56,0
